日期,GAR,trio,V8,豆粕动量,小票
2026-07-14,122.54388665795635,122.83734639135335,152.27308323628407,143.4725404530574,88.21377879886477
2026-07-15,123.59760948846123,123.85960261847937,146.562679479077,145.29606797583796,88.27510485748506
2026-07-16,121.65932846265784,123.42544376500288,141.3472869040334,139.8906113904527,88.82261384592624
2026-07-17,119.37852943079474,123.87553857829252,130.23690685388266,138.26246181654147,87.0690681294017
2026-07-20,120.29744343655288,125.9112207771109,126.18651100941938,141.9746428450591,86.03635718410574
2026-07-21,121.81599240297412,125.38367207652188,137.58345286906408,143.0817845553187,86.31650802219445
2026-07-22,122.3176280084145,125.74942100125462,133.83340576106315,144.12380028262191,84.76714133289074
2026-07-23,122.94431208594689,126.25136107342985,132.30882821408954,146.07757977131536,86.91482149539051
2026-07-24,122.84858591380024,125.21116287772082,130.24527666656672,149.1385009702685,84.72243356511615
2026-07-27,122.77444437576625,125.55468611316476,133.3850408207446,146.7939655838363,86.82985213264263
2026-07-28,118.70606606744163,125.7488559605128,123.06789430173448,138.13220985062858,88.00186360489438
